"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-06",98.47136,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-07",98.6121,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-08",98.83076,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.15957,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.57452,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.87486,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.047,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.091,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.0025,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.97328,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.0267,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.201,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.5594,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.1423,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.7631,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.1135,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.2299,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.2694,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.2486,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.1491,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.9925,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.5958,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.5635,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.6763,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.8915,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.1697,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.4316,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",102.4799,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",102.5218,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",102.469,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",102.1353,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.7947,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.398,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.1527,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.122,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",100.9641,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",100.4293,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.92927,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.70249,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.6758,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.731,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.90456,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",100.1195,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.4241,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.7907,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.0762,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.2284,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.3323,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.3914,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.4237,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.3889,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.3692,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.3647,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.5257,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.7849,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",102.0421,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.2243,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.3212,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",102.4289,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",102.5199,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",102.5884,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.679,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",102.6849,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",102.6699,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",102.5828,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",102.3795,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",102.2025,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",102.172,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",102.2975,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",102.3878,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",102.2321,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",102.0676,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",102.1107,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",102.2426,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",102.3248,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",102.3607,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",102.5721,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",102.8983,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",103.1568,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",103.1696,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",102.9968,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",102.8038,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",102.6752,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",102.635,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",102.6023,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",102.5242,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",102.4354,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",102.3502,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",102.2181,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",102.0757,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",102.0057,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",101.947,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",101.8709,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",101.8002,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",101.8449,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",101.8878,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.8716,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.8234,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.6837,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.4883,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.3084,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.1664,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0163,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8464,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7887,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7706,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6924,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.5914,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.3609,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.98464,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.58083,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.0602,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.60964,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.36172,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.29982,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.24017,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.07986,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",97.80336,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",97.49651,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",97.19737,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",97.05688,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",97.02611,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",97.02337,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",97.07144,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",97.14062,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",97.16722,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",97.30357,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",97.65199,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.07529,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.48672,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.78574,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.92545,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.8928,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.71518,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.58622,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.73747,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.00881,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.25572,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.37061,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.42155,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.39117,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.35167,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.37566,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.52237,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.70725,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.86121,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.9585,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.0357,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.1208,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.2099,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1411,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",99.95866,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.72851,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.61441,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.57614,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.65649,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.96628,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4312,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7479,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.89,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.7918,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.5111,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.2222,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.0168,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0338,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.1461,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.2624,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.3084,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.3363,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.3857,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.4161,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.2572,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.84445,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.21877,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-08",103.2502,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.9578,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.5686,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.3102,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.234,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-01",102.1478,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.9027,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.6522,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-04",101.3681,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.1489,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.1586,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.2319,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.4017,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.519,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-10",101.2942,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-11",100.678,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.93324,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.09989,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.12645,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.41537,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.2047,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.4927,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.7691,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.99293,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.27775,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.57196,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.64247,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.70112,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.96975,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.44895,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.033,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.3376,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.3815,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.2822,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.1352,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.97911,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.75053,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.49803,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.34207,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.40144,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.22041,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.03278,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.92634,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.70451,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.62563,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.70427,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.71326,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.73811,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.74593,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.46481,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.00887,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.44974,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.02312,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.13178,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.60218,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.18954,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.7404,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.96967,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.8879,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.66798,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.34324,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.95068,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.79819,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.91729,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.90872,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.01252,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.27267,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.41413,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.34984,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.34616,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.53098,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.83978,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.08025,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.35225,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.71146,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.1083,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4509,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.6489,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6359,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.8039,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9423,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.0099,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9583,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8939,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9191,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.9852,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.1937,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.404,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.6579,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.7963,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.8963,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.8641,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.6607,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.3729,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.1672,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.0599,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.1609,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.4167,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.7012,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.8285,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.9778,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.0676,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.009,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.8466,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.778,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.7607,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.772,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.7688,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.8299,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.0248,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.1802,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.2219,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.2496,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.1501,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.0874,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.0457,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.0654,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.0921,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.0728,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.0631,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.0546,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.1386,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.1875,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.213,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.2207,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.2232,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.1555,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.9876,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8883,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.9519,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.0097,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.1032,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.1968,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.1989,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.1749,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.1351,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.0575,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.9668,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.031,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.0956,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.1567,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.2007,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.277,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.2623,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.1489,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.0595,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.9765,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.8895,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.7821,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.7576,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.8963,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-03",102.1083,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.8511,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.789,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6971,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.6179,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.5396,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.3117,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.0505,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.90446,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.83138,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.83687,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.85529,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.84392,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.71466,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.45936,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.0014,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.33712,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.66632,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.24496,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.03091,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.94102,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.97373,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.08535,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.21842,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.4036,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.5656,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.67355,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",97.76206,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.85375,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",97.99277,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.18362,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.43518,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.81385,
